"gene","drug","regulatory.approval","indication","interaction.score"
"IL6R","THALIDOMIDE","Approved","antineoplastic agent",0.218327115325133
"CXCL2","BACILLUS CALMETTE-GUERIN ANTIGEN","Not Approved","",0.729273211606868
"CXCL2","CYCLOSPORINE","Approved","immunosuppressant,opthalmological agent",0.100589408497499
"CXCL2","ALTEPLASE","Approved","Thrombolytic agent",0.437563926964121
"CXCL2","STAUROSPORINE","Not Approved","",0.312545662117229
"CXCL2","IL-13","Not Approved","",2.1878196348206
"CXCL2","RECOMBINANT NEUROTROPHIC FACTOR","Not Approved","",1.75025570785648
"CXCL2","BETA-GLUCAN","Not Approved","",4.37563926964121
"CXCL2","RECOMBINANT FIBROBLAST GROWTH FACTOR 2","Not Approved","",0.795570776298402
"CXCL2","DEFEROXAMINE","Approved","",0.514781090546025
"CXCL2","SLR14","Not Approved","",4.37563926964121
"CXCL2","BATIMASTAT","Not Approved","",2.1878196348206
"CXCL2","DEXTRAN SULFATE SODIUM","Not Approved","",1.0939098174103
"CX3CL1","FREUND'S ADJUVANT","Not Approved","",2.91709284642747
"CX3CL1","QUETMOLIMAB","Not Approved","",17.5025570785648
"CX3CL1","ATEZOLIZUMAB","Approved","",0.833455098979278
"ITGA4","UCB-1184197","Not Approved","",5.83418569285494
"ITGA4","SENKTIDE","Not Approved","",1.94472856428498
"ITGA4","BIO1211","Not Approved","",5.83418569285494
"ITGA4","NATALIZUMAB","Approved","for treatment of Crohn's disease,antiinflammatory agent",5.83418569285494
"ITGA4","FIRATEGRAST","Not Approved","antiinflammatory agent",3.88945712856996
"ITGA4","R1295","Not Approved","antiinflammatory agent",1.94472856428498
"ITGA4","VEDOLIZUMAB","Approved","for treatment of ulcerative colitis,for treatment of Chron's disease",5.83418569285494
"ITGA4","ATL1102","Not Approved","antiinflammatory agent",2.91709284642747
"ITGA4","ABRILUMAB","Not Approved","",3.88945712856996
"RPTOR","AZD8055","Not Approved","",0.50488145418937
"RPTOR","DOXEPIN HYDROCHLORIDE","Approved","hypnotic,antimigraine agent",0.0745847602779751
"RPTOR","EVEROLIMUS","Approved","immunosuppressant",0.187527397270337
"RPTOR","OSI-027","Not Approved","antineoplastic agent",0.364636605803434
"RPTOR","NORTRIPTYLINE","Approved","antidepressant,antiasthmatic agent",0.102554045382216
"RPTOR","TEMSIROLIMUS","Approved","antineoplastic agent",0.252440727094685
"RPTOR","CLOMIPRAMINE","Approved","Tricyclic,Antidepressive Agents",0.0863613013744975
"RPTOR","DESIPRAMINE","Approved","Tricyclic,Antidepressive Agents",0.0841469090315617
"RPTOR","SIROLIMUS","Approved","for treatment of wet age-related macular degeneration,immunosuppressant",0.0575742009163317
"RPTOR","INDOXIMOD","Not Approved","",1.0939098174103
"RPTOR","SAPANISERTIB","Approved","antineoplastic agent",0.14916952055595
"RPTOR","DACTOLISIB","Not Approved","",0.066974070453692
"RPTOR","TRIMIPRAMINE","Approved","Tricyclic,Antidepressive Agents",0.0994463470373002
"RPTOR","OSI-027","Not Approved","",1.64086472611545
"RPTOR","AMITRIPTYLINE HYDROCHLORIDE","Approved","analgesic",0.0729273211606868
"RPTOR","MONOAMINE OXIDASE INHIBITOR","Not Approved","",0.113163084559686
"IL9","ENOKIZUMAB","Not Approved","antiasthmatic agent",35.0051141571297
"IL9","ENOKIZUMAB","Not Approved","",17.5025570785648
"IL9","IL-2/9/15 GAMMA CHAIN RECEPTOR INHIBITOR BNZ-1","Not Approved","",4.37563926964121
"CRLF2","SIROLIMUS","Approved","for treatment of wet age-related macular degeneration,immunosuppressant",0.307062404887102
"CRLF2","2-TERT-BUTYL-9-FLUORO-1,6-DIHYDROBENZO[H]IMIDAZO[4,5-F]ISOQUINOLIN-7-ONE","Not Approved","",2.91709284642747
"CRLF2","RUXOLITINIB","Approved","antiinflammatory agent,antineoplastic agent",1.02956218109205
"IL10","AMOXICILLIN ANHYDROUS","Approved","",0.276356164398392
"IL10","SIROLIMUS","Approved","for treatment of wet age-related macular degeneration,immunosuppressant",0.184237442932261
"IL10","SHO-SAIKO-TO","Not Approved","",1.31269178089236
"IL10","CLARITHROMYCIN","Approved","",0.308868654327615
"IL10","ILODECAKIN","Not Approved","",2.62538356178472
"IL10","EFAVIRENZ","Approved","",0.262538356178472
"IL10","PEGILODECAKIN","Not Approved","",0.656345890446181
"IL10","ZIDOVUDINE","Approved","",0.194472856428498
"IL10","ROFECOXIB","Approved","NSAID",0.583418569285495
"IL10","RABEPRAZOLE","Approved","Proton pump inhibitor",0.201952581675748
"IL10","ACYCLOVIR","Approved","",0.875127853928242
"IL10","SCH-708980","Not Approved","",2.62538356178472
"IL10","MESALAMINE","Approved","for treatment of ulcerative proctitis,for treatment of ulcerative colitis,antiinflammatory agent",0.23867123288952
"IL10","FLUTICASONE","Approved","glucocorticoid,antiinflammatory agent,for treatment of symptomatic exophthalmos associated with thyroid-related eye disease,bronchodilator",0.276356164398392
"IL10","LISOFYLLINE","Not Approved","antidiabetic",2.62538356178472
"IL10","PROTON PUMP INHIBITOR","Not Approved","",1.31269178089236
"IL10","ETANERCEPT-SZZS","Approved","DMARD,antiinflammatory agent",0.201952581675748
"IL10","TRETINOIN","Approved","for treatment of acne",0.0577007376216423
"IL10","MACROLIDE ANTIBIOTIC","Not Approved","",1.31269178089236
"IL10","ANESTHETIC AGENT","Not Approved","",0.525076712356945
"IL12RB2","DENILEUKIN DIFTITOX","Approved","antineoplastic agent",4.37563926964121
"IL12RB2","AS1409","Not Approved","antineoplastic agent",8.75127853928242
"LTA","CARBAMAZEPINE","Approved","for treatment of bipolar disorder",0.535792563629536
"LTA","ABACAVIR","Approved","",2.3867123288952
"LTA","PATECLIZUMAB","Not Approved","",13.1269178089236
"LTA","BAMINERCEPT ALFA","Not Approved","DMARD,antiinflammatory agent",6.56345890446181
"IL22","FEZAKINUMAB","Not Approved","",78.7615068535417
"IL22","EFMARODOCOKIN ALFA","Not Approved","",26.2538356178472
"IL2","CARBOXYAMIDOTRIAZOLE OROTATE","Not Approved","",0.410216181528863
"IL2","ROXITHROMYCIN","Not Approved","",0.182318302901717
"IL2","IL-2/9/15 GAMMA CHAIN RECEPTOR INHIBITOR BNZ-1","Not Approved","",0.205108090764432
"IL2","OFLOXACIN","Approved","",0.136738727176288
"IL2","HUMAN CHORIONIC GONADOTROPIN","Approved","",0.0863613013744975
"IL2","BECLOMETHASONE","Approved","glucocorticoid,antiinflammatory agent",0.136738727176288
"IL2","EDRECOLOMAB","Not Approved","",0.546954908705151
"IL2","RITUXIMAB","Approved","antineoplastic agent",0.0364636605803434
"IL2","METYROSINE","Approved","Catecholamine synthesis inhibitors",0.126220363547343
"IL2","BCG VACCINE","Approved","",0.546954908705151
"IL2","HALOFUGINONE","Not Approved","antineoplastic agent",0.273477454352575
"IL2","MISTLETOE EXTRACT","Not Approved","",0.820432363057726
"IL2","TICARCILLIN","Not Approved","",0.820432363057726
"IL2","PERFOSFAMIDE","Not Approved","",0.273477454352575
"IL2","PROCHLORPERAZINE","Approved","antiemetic,antimigraine agent",0.0586023116469805
"IL2","MESMULOGENE ANCOVACIVEC","Not Approved","",0.410216181528863
"IL2","DIDEMNIN B","Not Approved","",1.64086472611545
"IL2","THYMOCTONAN","Not Approved","",0.820432363057726
"IL2","ITRACONAZOLE","Approved","",0.182318302901717
"IL2","CALCITRIOL","Approved","antineoplastic agent,antipsoriatic agent",0.136738727176288
"IL2","LEUVECTIN","Not Approved","",0.820432363057726
"IL2","PROTEIN KINASE C INHIBITOR","Not Approved","",0.182318302901717
"IL2","INTERFERON BETA-1B","Approved","for treatment of multiple sclerosis",0.164086472611545
"IL2","ALDESLEUKIN","Approved","antineoplastic agent",0.0273477454352575
"IL2","AZIRIDINE","Not Approved","",1.64086472611545
"IL2","PRAVASTATIN SODIUM","Approved","anticholesterolaemic agent,antihypecholesterolemic agent",0.0607727676339057
"IL2","QUININE","Approved","",0.189330545321014
"IL2","GARLIC EXTRACT","Not Approved","",1.64086472611545
"IL2","TILARGININE","Not Approved","for treatment of cardiogenic shock",0.234409246587922
"IL2","TRICHOSTATIN A","Not Approved","",0.0820432363057727
"IL2","RECOMBINANT TRANSFORMING GROWTH FACTOR-BETA","Not Approved","",1.64086472611545
"IL2","IMIPENEM ANHYDROUS","Approved","",1.64086472611545
"IL2","PYRIMETHAMINE","Approved","",0.14916952055595
"IL2","METOCLOPRAMIDE HYDROCHLORIDE","Approved","antimigraine agent,antiemetic,for treatment of gastroesophageal reflux disease,motilitant,for treatment of diabetic gastroparesis",0.117204623293961
"IL2","MIDOSTAURIN","Approved","antineoplastic agent",0.0455795757254292
"IL2","MACROLIDE ANTIBIOTIC","Not Approved","",0.410216181528863
"IL2","LYMPHOKINE-ACTIVATED KILLER CELLS","Not Approved","",0.14916952055595
"IL2","CYCLOSPORINE","Approved","immunosuppressant,opthalmological agent",0.0282907711399216
"IL2","HUMAN INTERLEUKIN-2","Not Approved","",0.820432363057726
"IL2","ANHYDROUS TACROLIMUS","Approved","immunosuppressant",0.0586023116469805
"IL2","CLOZAPINE","Approved","Antipsychotic Agents",0.0169161311970665
"IL2","GARLIC","Not Approved","",0.164086472611545
"IL2","TROPISETRON","Approved","",0.10939098174103
"IL2","DACLIZUMAB","Approved","immunosuppressant",0.205108090764432
"IL2","ACETAMINOPHEN","Approved","analgesic",0.0315550908868356
"IL2","GLYBURIDE","Approved","antidiabetic,Hypoglycemic Agents",0.0565815422798432
"IL2","MARIJUANA","Not Approved","",0.410216181528863
"IL2","PHYTOCHEMICAL","Not Approved","",0.546954908705151
"IL2","GENTAMICIN","Approved","",0.0713419446137153
"IL2","CELL DIFFERENTIATING AGENT","Not Approved","",1.64086472611545
"IL2","PEFLOXACIN","Approved","",0.410216181528863
"IL2","CYCLOOXYGENASE INHIBITOR","Not Approved","",0.410216181528863
"IL2","LORUKAFUSP ALFA","Not Approved","",0.820432363057726
"IL2","MESMULOGENE ANCOVACIVEC","Not Approved","",0.410216181528863
"IL2","BROMOCRIPTINE","Approved","antidiabetic",0.0529311201972727
"IL2","PROTEASOME INHIBITOR","Not Approved","",0.0820432363057727
"IL2","PRASTERONE","Approved","hormone supplement for increasing bone mineral density in patients with systemic lupus erythematosus",0.0911591514508585
"IL2","METHOTREXATE","Approved","DMARD",0.0146505779117451
"IL2","PENTAMIDINE ISETHIONATE","Approved","",0.234409246587922
"IL2","RECOMBINANT SOLUBLE HUMAN CD4 PROTEIN","Not Approved","",1.64086472611545
"IL2","CEFEPIME","Approved","",1.64086472611545
"IL2","AMIKACIN","Approved","",0.234409246587922
"IL2","DIETHYLSTILBESTROL DIPHOSPHATE","Approved","",0.546954908705151
"IL2","SIGNAL TRANSDUCTION INHIBITOR","Not Approved","",0.410216181528863
"IL9R","IL-9","Not Approved","",35.0051141571297
"LPAR3","SAR100842","Not Approved","",17.5025570785648
"LPAR3","CHEMBL:CHEMBL519155","Not Approved","",52.5076712356945
"IFNB1","PEGINTERFERON BETA-1A","Approved","",4.37563926964121
"IFNB1","PF-06823859","Not Approved","",26.2538356178472
"IFNB1","LYOPHILIZED HUMAN RECOMBINANT INTERFERON-BETA 1A FP-1201","Not Approved","",13.1269178089236
"IFNB1","INTERFERON BETA-1A","Approved","antineoplastic agent,for treatment of multiple sclerosis",0.875127853928242
"CSF3","EFBEMALENOGRASTIM ALFA","Approved","",8.75127853928242
"CSF3","PEGFILGRASTIM BIOSIMILAR LA-EP2006","Not Approved","",8.75127853928242
"CSF3","EFLAPEGRASTIM","Approved","",4.37563926964121
"CSF3","INTERLEUKIN-3","Not Approved","",4.37563926964121
"CSF3","TALABOSTAT","Not Approved","for treatment of neutropenia",1.75025570785648
"CSF3","RECOMBINANT HUMAN ALBUMIN-HUMAN GRANULOCYTE COLONY-STIMULATING FACTOR","Not Approved","",17.5025570785648
"CD70","ANTI-CD70 ANTIBODY-DRUG CONJUGATE MDX-1203","Not Approved","antineoplastic agent",8.07810326702992
"CD70","METOLAZONE","Approved","Antihypertensive Agents; Diuretics",1.00976290837874
"CD70","CHLOROTHIAZIDE","Approved","Antihypertensive Agents; Diuretics",0.577007376216423
"CD70","MDX-1411","Not Approved","antineoplastic agent",12.1171549005449
"CD70","CYCLOTHIAZIDE","Approved","Antihypertensive Agents; Diuretics",0.448783514834996
"CD70","HYDROCHLOROTHIAZIDE","Approved","antihypertensive agent",0.0878054702938035
"CD70","VORSETUZUMAB MAFODOTIN","Not Approved","antineoplastic agent",4.03905163351496
"CD70","VORSETUZUMAB","Not Approved","",4.03905163351496
"CD70","ANTI-CD27L ANTIBODY-DRUG CONJUGATE AMG 172","Not Approved","",4.03905163351496
"CD70","VORSETZUMAB MAFODOTIN","Not Approved","",4.03905163351496
"CD70","CUSATUZUMAB","Not Approved","",4.03905163351496
"CD70","VORSETUZUMAB","Not Approved","antiinflammatory agent",8.07810326702992
"CD70","SGN-CD70A","Not Approved","",4.03905163351496
"TNFRSF1B","INFLIXIMAB-DYYB","Approved","DMARD,antiinflammatory agent",1.01627750778763
"TNFRSF1B","CARBAMAZEPINE","Approved","for treatment of bipolar disorder",0.214317025451814
"TNFRSF1B","ADALIMUMAB-ADBM","Approved","DMARD,antiinflammatory agent",0.477342465779041
"TNFRSF1B","ETANERCEPT-SZZS","Approved","DMARD,antiinflammatory agent",0.605857745027244
"TNFRSF1B","COLLOIDAL GOLD-BOUND TUMOR NECROSIS FACTOR","Not Approved","antineoplastic agent",2.62538356178472
"TNFRSF1B","STAVUDINE","Approved","",0.807810326702992
"TNFRSF1B","DIDANOSINE","Approved","",0.75010958908135
"TNFRSF1B","DACTINOMYCIN","Approved","",0.30004383563254
"TNFRSF1B","USTEKINUMAB","Approved","DMARD,antiinflammatory agent,Antipsoriatic Agents",0.525076712356945
"TNFRSF1B","LITHIUM","Approved","",0.250036529693783
"IFNGR2","INTERFERON GAMMA-1B","Approved","antiosteoporotic agent",105.015342471389
"OSMR","VIXARELIMAB","Not Approved","",52.5076712356945
"FGF7","COMPOUND 34 [PMID: 25974391]","Not Approved","",13.1269178089236
"FGF7","DTRIM24","Not Approved","",26.2538356178472
"SGK2","DOVITINIB","Not Approved","antineoplastic agent",0.0371341380733341
"SGK2","SP-600125","Not Approved","",0.0421409881506376
"SGK2","SOTRASTAURIN","Not Approved","",0.0614843925476516
"SGK2","PF-562271","Not Approved","",0.0347272957908032
"SGK2","AZD-1080","Not Approved","",0.220620467376868
"SGK2","CENISERTIB","Not Approved","antineoplastic agent",0.0317843046220911
"SGK2","GW441756X","Not Approved","",0.0577007376216423
"SGK2","FASUDIL","Not Approved","",0.129329239496784
"SGK2","RG-1530","Not Approved","",0.0398994462277314
"SGK2","GSK-269962A","Not Approved","",0.0852397260319716
"SGK2","CYC-116","Not Approved","",0.0386654427361521
"SGK2","ILORASERTIB","Not Approved","",0.0323323098741961
"SGK2","PHA-767491","Not Approved","",0.0568264840213144
"SGK2","SB220025","Not Approved","",0.120985417593766
"COL4A5","OCRIPLASMIN","Approved","",0.69089041099598
"COL4A5","COLLAGENASE CLOSTRIDIUM HISTOLYTICUM-AAES","Approved","for treatment of Dupuytren's contracture",0.937636986351687
"FLT4","XL-820","Not Approved","",0.10418188737241
"FLT4","TIVOZANIB HYDROCHLORIDE","Approved","",0.125018264846892
"FLT4","TIVOZANIB","Approved","antineoplastic agent",0.416727549489639
"FLT4","TELATINIB","Not Approved","antineoplastic agent",0.35719504241969
"FLT4","TABERMINOGENE VADENOVEC","Not Approved","for prevention of blood vessel-blocking in kidney dialysis patients who have undergone vascular access graft surgery",0.416727549489639
"FLT4","SORAFENIB","Approved","antineoplastic agent",0.0438660578410146
"FLT4","NVP-TAE684","Not Approved","",0.00606884780810154
"FLT4","PAZOPANIB","Approved","antineoplastic agent",0.0969969296225884
"FLT4","LENVATINIB MESYLATE","Approved","",0.208363774744819
"FLT4","BMS-690514","Not Approved","",0.10418188737241
"FLT4","L-21649","Not Approved","",0.208363774744819
"FLT4","LENVATINIB","Approved","antineoplastic agent",0.10418188737241
"FLT4","ILORASERTIB","Not Approved","",0.010777436624732
"FLT4","PTC299","Not Approved","antineoplastic agent",0.125018264846892
"FLT4","TANDUTINIB","Not Approved","antineoplastic agent",0.0446493803024613
"FLT4","JNJ-26483327","Not Approved","",0.138909183163213
"FLT4","FORETINIB","Not Approved","antineoplastic agent",0.0657990867615219
"FLT4","VANDETANIB","Approved","antineoplastic agent",0.0538871831236602
"FLT4","MUPARFOSTAT","Not Approved","antineoplastic agent",0.125018264846892
"FLT4","ORANTINIB","Not Approved","",0.0480839480180353
"FLT4","MLN-8054","Not Approved","antineoplastic agent",0.0215548732494641
"FLT4","GO-6976","Not Approved","",0.0145370075403362
"FLT4","ENTRECTINIB","Approved","",0.0109665144602536
"FLT4","TAK-715","Not Approved","",0.0260454718431024
"FLT4","GLESATINIB","Not Approved","antineoplastic agent",0.250036529693783
"FLT4","IBCASERTIB","Not Approved","",0.156272831058615
"FLT4","SULFATINIB","Not Approved","",0.156272831058615
"FLT4","CP-459632","Not Approved","",0.0781364155293073
"FLT4","KENPAULLONE","Not Approved","",0.0130227359215512
"FLT4","IMC-3C5","Not Approved","antineoplastic agent",2.50036529693783
"FLT4","CENISERTIB","Not Approved","antineoplastic agent",0.00529738410368185
"FLT4","CEP-5214","Not Approved","",0.625091324234458
"FLT4","1-AZAKENPAULLONE","Not Approved","",0.0480839480180353
"FLT4","TOZASERTIB","Not Approved","antineoplastic agent",0.00856289485252683
"FLT4","SUNITINIB","Approved","antineoplastic agent",0.140326623807736
"FLT4","VARGATEF","Not Approved","",0.0781364155293073
"FLT4","CEDIRANIB","Not Approved","antineoplastic agent",0.0568264840213144
"FLT4","GW441756X","Not Approved","",0.00961678960360705
"FLT4","FAMITINIB","Not Approved","",0.178597521209845
"FLT4","ERLOTINIB","Approved","antineoplastic agent",0.0105947682073637
"FLT4","CEP-11981","Not Approved","",0.0297662535349742
"FLT4","GSK-269962A","Not Approved","",0.0142066210053286
"FLT4","SB220025","Not Approved","",0.0201642362656277
"FLT4","RG-1530","Not Approved","",0.0066499077046219
"FLT4","CEP-7055","Not Approved","",0.208363774744819
"FLT4","FRUQUINTINIB","Approved","antineoplastic agent",0.267896281814768
"FLT4","4SC-203","Not Approved","",0.156272831058615
"FLT4","X-82","Not Approved","",0.250036529693783
"FLT4","LINIFANIB","Not Approved","antineoplastic agent",0.0390682077646536
"FLT4","PEGPLERANIB SODIUM","Not Approved","for treatment of age-related macular degeneration",0.10418188737241
"FLT4","TAK-593","Not Approved","",0.125018264846892
"FLT4","ANLOTINIB","Not Approved","",0.0892987606049226
"FLT4","CHLORPYRAMIN HYDROCHLORIDE","Not Approved","",0.625091324234458
"FLT4","CP-547632","Not Approved","",0.0142066210053286
"FLT4","DORAMAPIMOD","Not Approved","",0.0271778836623678
"FLT4","MK-2461","Not Approved","",0.0260454718431024
"FLT4","RABEPRAZOLE","Approved","Proton pump inhibitor",0.0480839480180353
"FLT4","VEGF RECEPTOR TYROSINE KINASE INHIBITOR III","Not Approved","",0.10418188737241
"FLT4","SU-014813","Not Approved","",0.0892987606049226
"FLT4","NINTEDANIB ESYLATE","Approved","antineoplastic agent",0.100014611877513
"FLT4","XL-999","Not Approved","",0.0568264840213144
"FLT4","XL820","Not Approved","antineoplastic agent",0.10418188737241
"FLT4","ALSTERPAULLONE","Not Approved","",0.0120209870045088
"FLT4","AG-13958","Not Approved","",0.208363774744819
"FLT4","BRIVANIB","Not Approved","",0.0446493803024613
"FLT4","SP-600125","Not Approved","",0.00702349802510627
"FLT4","XL999","Not Approved","antineoplastic agent",0.0625091324234458
"FLT4","LUCITANIB","Not Approved","",0.0833455098979278
"FLT4","GEFITINIB","Approved","antineoplastic agent",0.00919251947403615
"FLT4","OSI-930","Not Approved","antineoplastic agent",0.125018264846892
"FLT4","SB203580","Not Approved","",0.0215548732494641
"FLT4","BRIVANIB ALANINATE","Not Approved","",0.0892987606049226
"FLT4","ENMD-2076","Not Approved","antineoplastic agent",0.0604927087968831
"FLT4","PF-562271","Not Approved","",0.00578788263180054
"FLT4","SOTRASTAURIN","Not Approved","",0.0102473987579419
"FLT4","MOTESANIB","Not Approved","antineoplastic agent",0.227305936085258
"FLT4","GW843682X","Not Approved","",0.0160279826726784
"FLT4","BARASERTIB-HQPA","Not Approved","",0.0271778836623678
"FLT4","VATALANIB","Not Approved","antineoplastic agent",0.173636478954016
"FLT4","DOVITINIB","Not Approved","antineoplastic agent",0.0247560920488894
"FLT4","TESEVATINIB","Not Approved","antineoplastic agent",0.10418188737241
"FLT4","REGORAFENIB","Approved","antineoplastic agent",0.0757686453617525
"FLT4","SEMAXANIB","Not Approved","",0.0367700778961446
"FLT4","AXITINIB","Approved","antineoplastic agent",0.170479452063943
"CD40LG","ALDESLEUKIN","Approved","antineoplastic agent",0.120707290196999
"CD40LG","ROSIGLITAZONE","Approved","for treatment of Alzheimer's disease,antidiabetic",0.164600850268635
"CD40LG","ANTI-CD40 MONOCLONAL ANTIBODY CHI LOB 7/4","Not Approved","",3.62121870590996
"CD40LG","MUROMONAB-CD3","Approved","Immunosuppressive Agents",0.517316957987138
"CD40LG","TORALIZUMAB","Not Approved","",1.81060935295498
"CD40LG","CYCLOSPORINE","Approved","immunosuppressant,opthalmological agent",0.0208116017581032
"CD40LG","BULEVIRTIDE","Not Approved","",1.81060935295498
"CD40LG","AUTOLOGOUS PROSTATE CANCER ANTIGEN-EXPRESSING DENDRITIC CELL VACCINE BPX-101","Not Approved","antineoplastic agent",1.81060935295498
"CD40LG","URSODIOL","Approved","for prevention of recurrence of colorectal polyps",0.113163084559686
"CD40LG","BISPECIFIC ANTIBODY","Not Approved","",0.603536450984994
"CD40LG","ANTINEOPLASTIC VACCINE","Not Approved","",0.724243741181993
"CD40LG","AT-1501","Not Approved","",1.81060935295498
"CD40LG","LUCATUMUMAB","Not Approved","antineoplastic agent",1.81060935295498
"CD40LG","DAPIROLIZUMAB PEGOL","Not Approved","",3.62121870590996
"CD40LG","DAZODALIBEP","Not Approved","",1.81060935295498
"CD40LG","PG-102","Not Approved","",0.905304676477491
"CD40LG","PROPRANOLOL HYDROCHLORIDE","Approved","for treatment of cancer cachexia",0.0754420563731243
"CD40LG","ADALIMUMAB-ADBM","Approved","DMARD,antiinflammatory agent",0.10973390017909
"CD40LG","DAZODALIBEP","Not Approved","",1.81060935295498
"CD40LG","DEXPROPRANOLOL","Not Approved","",0.362121870590997
"CD40LG","IRBESARTAN","Approved","antihypertensive agent",0.226326169119373
"CD40LG","IMATINIB","Approved","antineoplastic agent",0.0482829160787995
"CD40LG","FENOFIBRATE MICRONIZED","Approved","anticholesterolaemic agent,antidyslipidaemic agent",0.139277642534999
"CD40LG","ALPROSTADIL","Approved","for treatment of sexual dysfunction in women,for treatment of erectile dysfunction",0.157444291561303
"CD40LG","RUPLIZUMAB","Not Approved","",1.81060935295498
"CD40LG","RAVAGALIMAB","Not Approved","",1.81060935295498
"CD40LG","ANTI-CD40/ANTI-MESOTHELIN BISPECIFIC ANTIBODY ABBV-428","Not Approved","",1.81060935295498
"CD40LG","ATORVASTATIN CALCIUM TRIHYDRATE","Approved","anticholesterolaemic agent,antihypecholesterolemic agent",0.0658403401074539
"CD40LG","SELICRELUMAB","Not Approved","",1.81060935295498
"CSF2RA","SARGRAMOSTIM","Approved","for treatment of Chron's disease,for treatment of leukopenia",11.6683713857099
"CSF2RA","GM-CSF","Not Approved","vaccine,antineoplastic agent",0.729273211606868
"CSF2RA","TALIMOGENE LAHERPAREPVEC","Approved","antineoplastic agent",2.91709284642747
"CSF2RA","MAVRILIMUMAB","Not Approved","",5.83418569285494
"CSF2RA","MOLGRAMOSTIM","Not Approved","",5.83418569285494
"CSF2RA","MILODISTIM","Not Approved","",5.83418569285494
"CSF2RA","CG0070","Not Approved","antineoplastic agent",5.83418569285494
"CSF2RA","OTILIMAB","Not Approved","",5.83418569285494
"CSF2RA","MAVRILIMUMAB","Not Approved","DMARD,antiinflammatory agent",5.83418569285494
"CXCL12","OLAPTESED PEGOL","Not Approved","",13.1269178089236
"CXCL12","PREDNISONE","Approved","corticosteroid,antiinflammatory agent",0.305277158347061
"CXCL12","CYCLOPHOSPHAMIDE ANHYDROUS","Approved","",0.160084363523459
"CXCL12","ALEMTUZUMAB","Approved","antineoplastic agent",4.37563926964121
"CXCL12","VINCRISTINE","Approved","antineoplastic agent",0.162060713690415
"CXCL12","FLUDARABINE","Approved","antineoplastic agent",0.386085817909518
"CXCL12","RITUXIMAB","Approved","antineoplastic agent",0.291709284642747
"CXCL12","CHLORAMBUCIL","Approved","",1.31269178089236
"BDNF","ACTH","Not Approved","",0.142297212020852
"BDNF","MIFEPRISTONE","Approved","antidepressant,antipsychotic,for lowering intraocular pressure,opthalmological agent",0.0457383895781311
"BDNF","FLUOROURACIL","Approved","",0.00717464934558919
"BDNF","VENLAFAXINE","Approved","antidepressant",0.0711486060104261
"BDNF","OXIDOPAMINE","Not Approved","",0.0426891636062557
"BDNF","NICOTINE POLACRILEX","Approved","Central Nervous System Stimulants",0.0185605059157633
"BDNF","APR19","Not Approved","",0.426891636062557
"BDNF","AZD9567","Not Approved","",0.142297212020852
"BDNF","BORTEZOMIB","Approved","antineoplastic agent",0.00992771246657109
"BDNF","HALOPERIDOL DECANOATE","Approved","Antipsychotic Agents",0.0112339904226989
"BDNF","LIOTHYRONINE","Approved","Hormone Replacement Agents",0.0258722203674277
"BDNF","ARSENIC TRIOXIDE","Approved","antineoplastic agent",0.0328378181586582
"BDNF","OLANZAPINE","Approved","for treatment of bipolar disorder,antidepressant,antipsychotic agent",0.0112339904226989
"BDNF","PROGESTERONE","Approved","for reducing the risk of pre-term birth for women with short cervix a mid-pregnancy,for prevention of preterm delivery,for symptomatic treatment of menopausal symptoms,neuroprotectant for stroke victims",0.0072354514586874
"BDNF","TANAPROGET","Not Approved","",0.426891636062557
"BDNF","ANTIDEPRESSANT AGENT","Not Approved","",0.0164189090793291
"BDNF","ANTIOXIDANT","Not Approved","",0.0406563462916721
"BDNF","INSULIN, REGULAR, HUMAN","Approved","for treatment of diabetic foot ulcers,antidiabetic",0.0241636775129749
"BDNF","RNA POLYMERASE INHIBITOR","Not Approved","",0.853783272125114
"BDNF","DIETHYLSTILBESTROL","Approved","Hormone Replacement Agents",0.0258722203674277
"BDNF","PILOCARPINE HYDROCHLORIDE","Approved","for treatment of incontinence",0.0449359616907955
"BDNF","ASOPRISNIL","Not Approved","",0.213445818031278
"BDNF","NORTRIPTYLINE","Approved","antidepressant,antiasthmatic agent",0.0266807272539098
"BDNF","WAY-255348","Not Approved","",0.426891636062557
"BDNF","PROTEIN KINASE C INHIBITOR","Not Approved","",0.0948648080139015
"BDNF","ADAPALENE","Approved","Dermatologic Agents",0.0711486060104261
"BDNF","NYSTATIN","Approved","",0.284594424041704
"BDNF","CETUXIMAB","Approved","antineoplastic agent",0.0237162020034754
"BDNF","TETRADECANOYLPHORBOL ACETATE","Not Approved","",0.0185605059157633
"BDNF","TRIMIPRAMINE","Approved","Tricyclic,Antidepressive Agents",0.0129361101837138
"BDNF","THYROGLOBULIN","Approved","",0.284594424041704
"BDNF","H2O2","Not Approved","",0.0328378181586582
"BDNF","CAPSAICIN","Approved","analgesic",0.0502225454191243
"BDNF","GENTAMICIN","Approved","",0.0371210118315267
"BDNF","ZINC SULFATE ANHYDROUS","Approved","",0.142297212020852
"BDNF","CAMPTOTHECIN","Approved","antineoplastic agent",0.0243938077750032
"BDNF","DOXORUBICIN HYDROCHLORIDE","Approved","antineoplastic agent",0.00569188848083409
"BDNF","METYROSINE","Approved","Catecholamine synthesis inhibitors",0.0656756363173165
"BDNF","AMITRIPTYLINE HYDROCHLORIDE","Approved","analgesic",0.00948648080139015
