"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002070","epithelial cell maturation","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"1050",1
"GO:0003081","regulation of systemic arterial blood pressure by renin-angiotensin","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"56670",1
"GO:0007097","nuclear migration","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"25893",1
"GO:0007350","blastoderm segmentation","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"6469",1
"GO:0008211","glucocorticoid metabolic process","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"6770",1
"GO:0009110","vitamin biosynthetic process","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"6615",1
"GO:0009164","nucleoside catabolic process","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"978",1
"GO:0010623","programmed cell death involved in cell development","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"3815",1
"GO:0017121","plasma membrane phospholipid scrambling","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"389610",1
"GO:0030859","polarized epithelial cell differentiation","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"5754",1
"GO:0031954","positive regulation of protein autophosphorylation","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"56034",1
"GO:0032331","negative regulation of chondrocyte differentiation","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"8840",1
"GO:0036119","response to platelet-derived growth factor","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"7099",1
"GO:0038095","Fc-epsilon receptor signaling pathway","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"2207",1
"GO:0042659","regulation of cell fate specification","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"8324",1
"GO:0043153","entrainment of circadian clock by photoperiod","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"8864",1
"GO:0043567","regulation of insulin-like growth factor receptor signaling pathway","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"8483",1
"GO:0046514","ceramide catabolic process","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"129807",1
"GO:0060117","auditory receptor cell development","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"25861",1
"GO:0060964","regulation of miRNA-mediated gene silencing","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"131405",1
"GO:0061339","establishment or maintenance of monopolar cell polarity","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"5754",1
"GO:1901863","positive regulation of muscle tissue development","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"6469",1
"GO:1905063","regulation of vascular associated smooth muscle cell differentiation","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"3815",1
"GO:2000178","negative regulation of neural precursor cell proliferation","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"10653",1
"GO:2000291","regulation of myoblast proliferation","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"2252",1
"GO:2000353","positive regulation of endothelial cell apoptotic process","1/360","25/18888",0.04,2.09866666666667,0.76621215949325,0.382083126212215,0.640153778096259,0.591256180897177,"8644",1
"GO:0032259","methylation","6/360","262/18888",0.0229007633587786,1.20152671755725,0.457869744797623,0.382874032795913,0.640203943647324,0.591302514595658,"85002/4837/56981/653333/56341/11105",6
"GO:0044843","cell cycle G1/S phase transition","6/360","262/18888",0.0229007633587786,1.20152671755725,0.457869744797623,0.382874032795913,0.640203943647324,0.591302514595658,"131405/8328/4330/9314/815/10769",6
"GO:0042098","T cell proliferation","5/360","213/18888",0.0234741784037559,1.23161189358372,0.473847750494087,0.382979144860453,0.640203943647324,0.591302514595658,"11326/6469/6708/1378/3965",5
"GO:0051348","negative regulation of transferase activity","5/360","213/18888",0.0234741784037559,1.23161189358372,0.473847750494087,0.382979144860453,0.640203943647324,0.591302514595658,"1843/5800/10408/5577/64798",5
"GO:0099111","microtubule-based transport","5/360","213/18888",0.0234741784037559,1.23161189358372,0.473847750494087,0.382979144860453,0.640203943647324,0.591302514595658,"161582/23639/7846/63971/25893",5
"GO:0051261","protein depolymerization","3/360","117/18888",0.0256410256410256,1.34529914529915,0.522231662122722,0.386079200991235,0.644751439089443,0.595502653499392,"6708/57701/6710",3
"GO:0051928","positive regulation of calcium ion transport","3/360","117/18888",0.0256410256410256,1.34529914529915,0.522231662122722,0.386079200991235,0.644751439089443,0.595502653499392,"5319/815/481",3
"GO:0042490","mechanoreceptor differentiation","2/360","70/18888",0.0285714285714286,1.49904761904762,0.583072750362898,0.386571750276571,0.644751439089443,0.595502653499392,"182/25861",2
"GO:1903317","regulation of protein maturation","2/360","70/18888",0.0285714285714286,1.49904761904762,0.583072750362898,0.386571750276571,0.644751439089443,0.595502653499392,"5054/431705",2
"GO:2000573","positive regulation of DNA biosynthetic process","2/360","70/18888",0.0285714285714286,1.49904761904762,0.583072750362898,0.386571750276571,0.644751439089443,0.595502653499392,"3082/9314",2
"GO:0072522","purine-containing compound biosynthetic process","6/360","264/18888",0.0227272727272727,1.19242424242424,0.438877924947428,0.389674696828557,0.645572465990681,0.596260966965077,"4837/4833/23498/2983/3000/8942",6
"GO:0007338","single fertilization","4/360","166/18888",0.0240963855421687,1.26425702811245,0.476675619438259,0.38992830355924,0.645572465990681,0.596260966965077,"431705/147650/10184/89766",4
"GO:0062207","regulation of pattern recognition receptor signaling pathway","4/360","166/18888",0.0240963855421687,1.26425702811245,0.476675619438259,0.38992830355924,0.645572465990681,0.596260966965077,"3304/7099/338382/6280",4
"GO:0045619","regulation of lymphocyte differentiation","5/360","215/18888",0.0232558139534884,1.22015503875969,0.452542405077908,0.390536002315658,0.645572465990681,0.596260966965077,"441478/9308/6469/1378/3965",5
"GO:0009308","amine metabolic process","3/360","118/18888",0.0254237288135593,1.33389830508475,0.507155980767757,0.391235249677817,0.645572465990681,0.596260966965077,"23498/26/8942",3
"GO:0051224","negative regulation of protein transport","3/360","118/18888",0.0254237288135593,1.33389830508475,0.507155980767757,0.391235249677817,0.645572465990681,0.596260966965077,"4856/150/94121",3
"GO:0045600","positive regulation of fat cell differentiation","2/360","71/18888",0.028169014084507,1.47793427230047,0.562393931752291,0.39332653501418,0.645572465990681,0.596260966965077,"1050/25946",2
"GO:0070830","bicellular tight junction assembly","2/360","71/18888",0.028169014084507,1.47793427230047,0.562393931752291,0.39332653501418,0.645572465990681,0.596260966965077,"79778/6615",2
"GO:1901880","negative regulation of protein depolymerization","2/360","71/18888",0.028169014084507,1.47793427230047,0.562393931752291,0.39332653501418,0.645572465990681,0.596260966965077,"6708/6710",2
"GO:0000244","spliceosomal tri-snRNP complex assembly","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"135295",1
"GO:0001911","negative regulation of leukocyte mediated cytotoxicity","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"3965",1
"GO:0002026","regulation of the force of heart contraction","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"133",1
"GO:0002053","positive regulation of mesenchymal cell proliferation","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"6469",1
"GO:0003181","atrioventricular valve morphogenesis","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"1942",1
"GO:0007202","activation of phospholipase C activity","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"552",1
"GO:0014829","vascular associated smooth muscle contraction","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"151",1
"GO:0018904","ether metabolic process","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"54947",1
"GO:0019377","glycolipid catabolic process","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"129807",1
"GO:0021697","cerebellar cortex formation","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"25861",1
"GO:0032958","inositol phosphate biosynthetic process","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"5028",1
"GO:0032967","positive regulation of collagen biosynthetic process","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"90993",1
"GO:0035330","regulation of hippo signaling","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"22941",1
"GO:0035988","chondrocyte proliferation","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"4856",1
"GO:0042278","purine nucleoside metabolic process","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"55",1
"GO:0043931","ossification involved in bone maturation","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"7059",1
"GO:0044346","fibroblast apoptotic process","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"56981",1
"GO:0046639","negative regulation of alpha-beta T cell differentiation","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"6469",1
"GO:0048596","embryonic camera-type eye morphogenesis","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"220",1
"GO:0048641","regulation of skeletal muscle tissue development","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"6469",1
"GO:0070102","interleukin-6-mediated signaling pathway","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"1050",1
"GO:0071280","cellular response to copper ion","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"26",1
"GO:0086013","membrane repolarization during cardiac muscle cell action potential","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"481",1
"GO:0097186","amelogenesis","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"1441",1
"GO:0099558","maintenance of synapse structure","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"22941",1
"GO:1900368","regulation of post-transcriptional gene silencing by regulatory ncRNA","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"131405",1
"GO:1902932","positive regulation of alcohol biosynthetic process","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"5028",1
"GO:1903319","positive regulation of protein maturation","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"431705",1
"GO:2000737","negative regulation of stem cell differentiation","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"182",1
"GO:2000773","negative regulation of cellular senescence","1/360","26/18888",0.0384615384615385,2.01794871794872,0.723997677415624,0.393876058119314,0.645572465990681,0.596260966965077,"10769",1
"GO:0006665","sphingolipid metabolic process","4/360","167/18888",0.0239520958083832,1.25668662674651,0.464424825057734,0.394238433224462,0.645879986346459,0.596544997642278,"55304/3815/124976/129807",4
"GO:0045089","positive regulation of innate immune response","8/360","365/18888",0.0219178082191781,1.14995433789954,0.403244332305057,0.39468593469641,0.646326634753182,0.5969575291936,"5819/3304/7305/7099/4332/64581/338382/6280",8
"GO:0002832","negative regulation of response to biotic stimulus","3/360","119/18888",0.0252100840336134,1.32268907563025,0.492215908467042,0.396380438390084,0.648814039100864,0.599254935293945,"11326/1378/3965",3
"GO:0071805","potassium ion transmembrane transport","5/360","217/18888",0.0230414746543779,1.20890937019969,0.431442045960139,0.398086600202674,0.650914018190762,0.601194509282479,"3763/29850/26251/481/89822",5
"GO:0003205","cardiac chamber development","4/360","168/18888",0.0238095238095238,1.24920634920635,0.452250745191906,0.398543945661714,0.650914018190762,0.601194509282479,"5754/182/3340/57167",4
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","4/360","168/18888",0.0238095238095238,1.24920634920635,0.452250745191906,0.398543945661714,0.650914018190762,0.601194509282479,"5819/5754/56102/54538",4
"GO:0030509","BMP signaling pathway","4/360","168/18888",0.0238095238095238,1.24920634920635,0.452250745191906,0.398543945661714,0.650914018190762,0.601194509282479,"6424/375616/1747/23213",4
"GO:1903169","regulation of calcium ion transmembrane transport","4/360","168/18888",0.0238095238095238,1.24920634920635,0.452250745191906,0.398543945661714,0.650914018190762,0.601194509282479,"775/150/5319/481",4
"GO:0002067","glandular epithelial cell differentiation","2/360","72/18888",0.0277777777777778,1.45740740740741,0.542031166523487,0.400047468649023,0.651086910154245,0.601354195041643,"10551/9314",2
"GO:0030032","lamellipodium assembly","2/360","72/18888",0.0277777777777778,1.45740740740741,0.542031166523487,0.400047468649023,0.651086910154245,0.601354195041643,"5800/3815",2
"GO:0048002","antigen processing and presentation of peptide antigen","2/360","72/18888",0.0277777777777778,1.45740740740741,0.542031166523487,0.400047468649023,0.651086910154245,0.601354195041643,"2207/2209",2
"GO:0061035","regulation of cartilage development","2/360","72/18888",0.0277777777777778,1.45740740740741,0.542031166523487,0.400047468649023,0.651086910154245,0.601354195041643,"8817/8840",2
"GO:0061512","protein localization to cilium","2/360","72/18888",0.0277777777777778,1.45740740740741,0.542031166523487,0.400047468649023,0.651086910154245,0.601354195041643,"23639/7288",2
"GO:0140895","cell surface toll-like receptor signaling pathway","2/360","72/18888",0.0277777777777778,1.45740740740741,0.542031166523487,0.400047468649023,0.651086910154245,0.601354195041643,"7099/338382",2
"GO:0002718","regulation of cytokine production involved in immune response","3/360","120/18888",0.025,1.31166666666667,0.477408834391122,0.401514040913367,0.651086910154245,0.601354195041643,"7099/64581/3815",3
"GO:0007265","Ras protein signal transduction","3/360","120/18888",0.025,1.31166666666667,0.477408834391122,0.401514040913367,0.651086910154245,0.601354195041643,"150/153020/10769",3
"GO:0050821","protein stabilization","5/360","218/18888",0.0229357798165138,1.20336391437309,0.420967385373558,0.401858717747656,0.651086910154245,0.601354195041643,"3304/7305/481/1942/84327",5
"GO:0015698","inorganic anion transport","4/360","169/18888",0.0236686390532544,1.24181459566075,0.440152335412897,0.402844373111473,0.651086910154245,0.601354195041643,"6424/10861/7439/1187",4
"GO:0000303","response to superoxide","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"4353",1
"GO:0007289","spermatid nucleus differentiation","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"5819",1
"GO:0010714","positive regulation of collagen metabolic process","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"90993",1
"GO:0016540","protein autoprocessing","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"6469",1
"GO:0019755","one-carbon compound transport","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"3048",1
"GO:0031579","membrane raft organization","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"91663",1
"GO:0031639","plasminogen activation","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"5054",1
"GO:0033081","regulation of T cell differentiation in thymus","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"6469",1
"GO:0033119","negative regulation of RNA splicing","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"135295",1
"GO:0035929","steroid hormone secretion","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"6696",1
"GO:0036010","protein localization to endosome","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"1950",1
"GO:0042026","protein refolding","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"3304",1
"GO:0042730","fibrinolysis","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"5054",1
"GO:0042759","long-chain fatty acid biosynthetic process","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"1558",1
"GO:0042832","defense response to protozoan","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"64581",1
"GO:0045980","negative regulation of nucleotide metabolic process","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"978",1
"GO:0046037","GMP metabolic process","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"136332",1
"GO:0048745","smooth muscle tissue development","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"6469",1
"GO:0051043","regulation of membrane protein ectodomain proteolysis","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"150",1
"GO:0060147","regulation of post-transcriptional gene silencing","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"131405",1
"GO:0099170","postsynaptic modulation of chemical synaptic transmission","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"7204",1
"GO:1905564","positive regulation of vascular endothelial cell proliferation","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"441478",1
"GO:2000050","regulation of non-canonical Wnt signaling pathway","1/360","27/18888",0.037037037037037,1.94320987654321,0.683638218480978,0.405444535432274,0.651086910154245,0.601354195041643,"6424",1
"GO:0007601","visual perception","5/360","219/18888",0.0228310502283105,1.19786910197869,0.410542366909631,0.405628276727859,0.651086910154245,0.601354195041643,"3801/7439/440435/3000/7288",5
"GO:0050679","positive regulation of epithelial cell proliferation","5/360","219/18888",0.0228310502283105,1.19786910197869,0.410542366909631,0.405628276727859,0.651086910154245,0.601354195041643,"441478/1950/6469/2252/8324",5
"GO:0002698","negative regulation of immune effector process","3/360","121/18888",0.0247933884297521,1.30082644628099,0.462732220613749,0.406635348515351,0.651086910154245,0.601354195041643,"11326/1378/3965",3
"GO:0030510","regulation of BMP signaling pathway","3/360","121/18888",0.0247933884297521,1.30082644628099,0.462732220613749,0.406635348515351,0.651086910154245,0.601354195041643,"6424/375616/23213",3
"GO:0046660","female sex differentiation","3/360","121/18888",0.0247933884297521,1.30082644628099,0.462732220613749,0.406635348515351,0.651086910154245,0.601354195041643,"10184/89766/3815",3
"GO:0008333","endosome to lysosome transport","2/360","73/18888",0.0273972602739726,1.43744292237443,0.521974374452005,0.406733387359424,0.651086910154245,0.601354195041643,"338382/63971",2
"GO:0030858","positive regulation of epithelial cell differentiation","2/360","73/18888",0.0273972602739726,1.43744292237443,0.521974374452005,0.406733387359424,0.651086910154245,0.601354195041643,"5054/6424",2
"GO:0032481","positive regulation of type I interferon production","2/360","73/18888",0.0273972602739726,1.43744292237443,0.521974374452005,0.406733387359424,0.651086910154245,0.601354195041643,"91947/7099",2
"GO:0045665","negative regulation of neuron differentiation","2/360","73/18888",0.0273972602739726,1.43744292237443,0.521974374452005,0.406733387359424,0.651086910154245,0.601354195041643,"182/6469",2
"GO:0051865","protein autoubiquitination","2/360","73/18888",0.0273972602739726,1.43744292237443,0.521974374452005,0.406733387359424,0.651086910154245,0.601354195041643,"131405/25893",2
"GO:0071260","cellular response to mechanical stimulus","2/360","73/18888",0.0273972602739726,1.43744292237443,0.521974374452005,0.406733387359424,0.651086910154245,0.601354195041643,"4055/7099",2
"GO:0170041","non-proteinogenic amino acid metabolic process","2/360","73/18888",0.0273972602739726,1.43744292237443,0.521974374452005,0.406733387359424,0.651086910154245,0.601354195041643,"51166/8942",2
"GO:0001822","kidney development","7/360","319/18888",0.0219435736677116,1.15130616509927,0.379906021373815,0.406753158968114,0.651086910154245,0.601354195041643,"4868/5800/5754/182/6469/23213/55083",7
"GO:0006469","negative regulation of protein kinase activity","4/360","171/18888",0.0233918128654971,1.22729044834308,0.416178451393625,0.411428138296773,0.653642117097764,0.603714224694705,"1843/5800/5577/64798",4
"GO:0007254","JNK cascade","4/360","171/18888",0.0233918128654971,1.22729044834308,0.416178451393625,0.411428138296773,0.653642117097764,0.603714224694705,"4868/4055/7099/8324",4
"GO:0030856","regulation of epithelial cell differentiation","4/360","171/18888",0.0233918128654971,1.22729044834308,0.416178451393625,0.411428138296773,0.653642117097764,0.603714224694705,"5054/23764/6424/182",4
"GO:0002367","cytokine production involved in immune response","3/360","122/18888",0.0245901639344262,1.29016393442623,0.448183599474365,0.411743669812057,0.653642117097764,0.603714224694705,"7099/64581/3815",3
"GO:0006022","aminoglycan metabolic process","3/360","122/18888",0.0245901639344262,1.29016393442623,0.448183599474365,0.411743669812057,0.653642117097764,0.603714224694705,"93010/1950/3340",3
"GO:0030278","regulation of ossification","3/360","122/18888",0.0245901639344262,1.29016393442623,0.448183599474365,0.411743669812057,0.653642117097764,0.603714224694705,"55603/2201/2623",3
"GO:1904892","regulation of receptor signaling pathway via STAT","3/360","122/18888",0.0245901639344262,1.29016393442623,0.448183599474365,0.411743669812057,0.653642117097764,0.603714224694705,"1950/815/3815",3
"GO:0003281","ventricular septum development","2/360","74/18888",0.027027027027027,1.41801801801802,0.50221393770044,0.413383183709533,0.653642117097764,0.603714224694705,"5754/57167",2
"GO:0009880","embryonic pattern specification","2/360","74/18888",0.027027027027027,1.41801801801802,0.50221393770044,0.413383183709533,0.653642117097764,0.603714224694705,"441478/6469",2
"GO:0033344","cholesterol efflux","2/360","74/18888",0.027027027027027,1.41801801801802,0.50221393770044,0.413383183709533,0.653642117097764,0.603714224694705,"1950/6469",2
"GO:0071695","anatomical structure maturation","6/360","271/18888",0.022140221402214,1.16162361623616,0.373553736827449,0.413456520673929,0.653642117097764,0.603714224694705,"1050/7059/9463/64581/6954/25893",6
"GO:0000305","response to oxygen radical","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"4353",1
"GO:0001573","ganglioside metabolic process","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"129807",1
"GO:0001773","myeloid dendritic cell activation","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"4055",1
"GO:0001778","plasma membrane repair","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"94121",1
"GO:0001964","startle response","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"7846",1
"GO:0002675","positive regulation of acute inflammatory response","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"2209",1
"GO:0003272","endocardial cushion formation","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"6615",1
"GO:0003416","endochondral bone growth","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"7059",1
"GO:0006760","folic acid-containing compound metabolic process","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"10840",1
"GO:0006817","phosphate ion transport","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"6424",1
"GO:0009648","photoperiodism","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"8864",1
"GO:0014047","glutamate secretion","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"552",1
"GO:0021680","cerebellar Purkinje cell layer development","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"25861",1
"GO:0030194","positive regulation of blood coagulation","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"5054",1
"GO:0032770","positive regulation of monooxygenase activity","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"4883",1
"GO:0032801","receptor catabolic process","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"29116",1
"GO:0034698","response to gonadotropin","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"2623",1
"GO:0035116","embryonic hindlimb morphogenesis","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"6469",1
"GO:0042634","regulation of hair cycle","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"3872",1
"GO:0043369","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","1/360","28/18888",0.0357142857142857,1.87380952380952,0.644975792536181,0.416792818516118,0.653642117097764,0.603714224694705,"6469",1
